id	parent_id	scientific_name	rank	extinct	english_label	wikidata_id	wikipedia_url	source_id
73B8R	5PFF	Merrifieldia hedemanni	species	false	Merrifieldia hedemanni	Q6820128	https://en.wikipedia.org/wiki/Merrifieldia_hedemanni	1199
73B93	5PFF	Merrifieldia probolias	species	false	Merrifieldia probolias	Q6820137	https://en.wikipedia.org/wiki/Merrifieldia_probolias	1199
73BCV	5PBS	Meristogenys poecilus	species	false	Meristogenys poecilus	Q2244175	https://en.wikipedia.org/wiki/Meristogenys_poecilus	2144
73BCW	5PBS	Meristogenys orphnocnemis	species	false	Meristogenys orphnocnemis	Q945093	https://en.wikipedia.org/wiki/Meristogenys_orphnocnemis	2144
73BCX	5PBS	Meristogenys jerboa	species	false	Meristogenys jerboa	Q2243951	https://en.wikipedia.org/wiki/Meristogenys_jerboa	2144
73BD6	5PBS	Meristogenys whiteheadi	species	false	Meristogenys whiteheadi	Q2242971	https://en.wikipedia.org/wiki/Meristogenys_whiteheadi	2144
73BD9	5PBS	Meristogenys kinabaluensis	species	false	Meristogenys kinabaluensis	Q579768	https://en.wikipedia.org/wiki/Meristogenys_kinabaluensis	2144
73BFB	5Q3C	Mesovelia amoena	species	false	Mesovelia amoena	Q10582423	https://en.wikipedia.org/wiki/Mesovelia_amoena	2144
73BGY	5Q3C	Mesovelia vittigera	species	false	Mesovelia vittigera	Q10582445	https://en.wikipedia.org/wiki/Mesovelia_vittigera	2144
73BL	FJM	Pseudorana	genus	false				2144
73BPW	VJ7CV	Mesoleuca albicillata	species	false	Beautiful Carpet	Q580041	https://en.wikipedia.org/wiki/Mesoleuca_albicillata	185410
73BQ5	BJBYM	Mesolita interrupta	species	false	Mesolita interrupta	Q14827249	https://en.wikipedia.org/wiki/Mesolita_interrupta	1032
73BRL	BJBYS	Mesosa curculionoides	species	false	Mesosa curculionoides	Q279957	https://en.wikipedia.org/wiki/Mesosa_curculionoides	1032
73BRZ	BVCZ6	Mesopsocus duboscqui	species	false	Mesopsocus duboscqui	Q6821597	https://en.wikipedia.org/wiki/Mesopsocus_duboscqui	1133
73BVT	BJBYJ	Mesocacia multimaculata	species	false	Mesocacia multimaculata	Q13839940	https://en.wikipedia.org/wiki/Mesocacia_multimaculata	1032
73BX	934	Pseudorca	genus	false				2144
73C39	92FDQ	Mesophleps mylicotis	species	false	Mesophleps mylicotis	Q13842927	https://en.wikipedia.org/wiki/Mesophleps_mylicotis	2362
73C5M	BJBYS	Mesosa mediofasciata	species	false	Mesosa mediofasciata	Q14826635	https://en.wikipedia.org/wiki/Mesosa_mediofasciata	1032
73C6	DTK	Pseudorectes	genus	false				2144
73CMN	7PHGD	Metatrichoniscoides nemausiensis	species	false	Metatrichoniscoides nemausiensis	Q982626	https://en.wikipedia.org/wiki/Metatrichoniscoides_nemausiensis	1094
73CPQ	8NS4N	Metaleptea adspersa	species	false	Metaleptea adspersa	Q10582619	https://en.wikipedia.org/wiki/Metaleptea_adspersa	1021
73CQ2	8NS4N	Metaleptea brevicornis	species	false	Metaleptea brevicornis	Q6822787	https://en.wikipedia.org/wiki/Metaleptea_brevicornis	1021
73CRB	BJBZ4	Metaleptus batesi	species	false	Metaleptus batesi	Q6822793	https://en.wikipedia.org/wiki/Metaleptus_batesi	1032
73CRQ	92FGQ	Metallaxis semiustus	species	false	Metallaxis semiustus	Q6822825	https://en.wikipedia.org/wiki/Metallaxis_semiustus	185410
73CTT	92FGV	Metallolophia ocellata	species	false	Metallolophia ocellata	Q6822883	https://en.wikipedia.org/wiki/Metallolophia_ocellata	185410
73CVD	92FH8	Metamesia peracuta	species	false	Metamesia peracuta	Q13847059	https://en.wikipedia.org/wiki/Metamesia_peracuta	219318
73CVF	92FH8	Metamesia leucophyes	species	false	Metamesia leucophyes	Q13847055	https://en.wikipedia.org/wiki/Metamesia_leucophyes	219318
73CVG	92FH8	Metamesia elegans	species	false	Metamesia elegans	Q13847048	https://en.wikipedia.org/wiki/Metamesia_elegans	219318
73D2V	BJBZ4	Metaleptus hondurae	species	false	Metaleptus hondurae	Q6822795	https://en.wikipedia.org/wiki/Metaleptus_hondurae	1032
73D36	BJBZ4	Metaleptus pyrrhulus	species	false	Metaleptus pyrrhulus	Q6822797	https://en.wikipedia.org/wiki/Metaleptus_pyrrhulus	1032
73D37	BJBZ4	Metaleptus lecontei	species	false	Metaleptus lecontei	Q6822798	https://en.wikipedia.org/wiki/Metaleptus_lecontei	1032
73D3Q	92FGQ	Metallaxis teledapa	species	false	Metallaxis teledapa	Q13547736	https://en.wikipedia.org/wiki/Metallaxis_teledapa	185410
73D43	8KXR2	Metallanchista perlaeta	species	false	Metallanchista perlaeta	Q16755369	https://en.wikipedia.org/wiki/Metallanchista_perlaeta	1146
73D5T	92FGV	Metallolophia opalina	species	false	Metallolophia opalina	Q6822884	https://en.wikipedia.org/wiki/Metallolophia_opalina	185410
73D62	BJFL6	Metallonupserha metallescens	species	false	Metallonupserha metallescens	Q14850019	https://en.wikipedia.org/wiki/Metallonupserha_metallescens	1032
73D65	92FGV	Metallolophia subradiata	species	false	Metallolophia subradiata	Q6822889	https://en.wikipedia.org/wiki/Metallolophia_subradiata	185410
73D79	BJFL9	Metamulciber albostriatus	species	false	Metamulciber albostriatus	Q14827083	https://en.wikipedia.org/wiki/Metamulciber_albostriatus	1032
73D7F	92FH8	Metamesia metacroca	species	false	Metamesia metacroca	Q13847056	https://en.wikipedia.org/wiki/Metamesia_metacroca	219318
73D7G	92FH8	Metamesia episema	species	false	Metamesia episema	Q13847050	https://en.wikipedia.org/wiki/Metamesia_episema	219318
73D9Y	BJBZ3	Metalamia cuprea	species	false	Metalamia cuprea	Q14848509	https://en.wikipedia.org/wiki/Metalamia_cuprea	1032
73DQ4	62ZX5	Meteorus hyphantriae	species	false	Meteorus hyphantriae	Q2629454	https://en.wikipedia.org/wiki/Meteorus_hyphantriae	1068
73DZ3	5QPV	Metawithius murrayi	species	false	Metawithius murrayi	Q10582849	https://en.wikipedia.org/wiki/Metawithius_murrayi	2144
73F2	KBW	Pseudoryzomys	genus	false				2144
73F2P	92FLR	Metzneria santolinella	species	false	Metzneria santolinella	Q13850109	https://en.wikipedia.org/wiki/Metzneria_santolinella	2362
73F2Q	92FLR	Metzneria filia	species	false	Metzneria filia	Q13850047	https://en.wikipedia.org/wiki/Metzneria_filia	2362
73F32	92FLR	Metzneria hilarella	species	false	Metzneria hilarella	Q13850058	https://en.wikipedia.org/wiki/Metzneria_hilarella	2362
73F3M	7PHQH	Mexistenasellus floridensis	species	false	Mexistenasellus floridensis	Q82503354	https://en.wikipedia.org/wiki/Mexistenasellus_floridensis	1094
73F49	7PHQC	Mexilana saluposi	species	false	Mexilana saluposi	Q2661275	https://en.wikipedia.org/wiki/Mexilana_saluposi	1094
73F6Z	5R29	Metriopelia melanoptera	species	false	Black-winged Ground Dove	Q1263498	https://en.wikipedia.org/wiki/Black-winged_ground_dove	2144
73F7B	5R29	Metriopelia aymara	species	false	Golden-spotted Ground Dove	Q793129	https://en.wikipedia.org/wiki/Golden-spotted_ground_dove	2144
73FB	628NJ	Pseudosaica	genus	false				2144
73FBM	BJC3B	Metopides paradoxus	species	false	Metopides paradoxus	Q14848382	https://en.wikipedia.org/wiki/Metopides_paradoxus	1032
73FC8	BJC38	Meton tropicus	species	false	Meton tropicus	Q14826422	https://en.wikipedia.org/wiki/Meton_tropicus	1032
73FCK	BJFLG	Metopivaria elongata	species	false	Metopivaria elongata	Q28431728	https://en.wikipedia.org/wiki/Metopivaria_elongata	1032
73FK8	BJC23	Methia mormona	species	false	Methia mormona	Q14827105	https://en.wikipedia.org/wiki/Methia_mormona	1032
73FKK	8KXRN	Metius striatus	species	false	Metius striatus	Q13849242	https://en.wikipedia.org/wiki/Metius_striatus	1146
73FKL	8KXRN	Metius mateui	species	false	Metius mateui	Q13849180	https://en.wikipedia.org/wiki/Metius_mateui	1146
73FKM	8KXRN	Metius gilvipes	species	false	Metius gilvipes	Q13849126	https://en.wikipedia.org/wiki/Metius_gilvipes	1146
73FMR	63B2M	Microcebus margotmarshae	species	false	Margot Marsh's mouse lemur	Q865539	https://en.wikipedia.org/wiki/Margot_Marsh%27s_mouse_lemur	2144
73FV3	63B9Q	Micracanthia floridana	species	false	Micracanthia floridana	Q10583848	https://en.wikipedia.org/wiki/Micracanthia_floridana	2144
73FXB	63B8Y	Micrastur semitorquatus	species	false	Collared Forest Falcon	Q594915	https://en.wikipedia.org/wiki/Collared_forest_falcon	2144
73FXC	63B8Y	Micrastur mintoni	species	false	Cryptic Forest Falcon	Q1088849	https://en.wikipedia.org/wiki/Cryptic_forest_falcon	2144
73FXT	5RFS	Micrixalus kurichiyari	species	false	Micrixalus kurichiyari	Q16862927	https://en.wikipedia.org/wiki/Micrixalus_kurichiyari	2144
73FY5	5RFS	Micrixalus sali	species	false	Micrixalus sali	Q16864308	https://en.wikipedia.org/wiki/Micrixalus_sali	2144
73FYW	5RH9	Microbisium brunneum	species	false	Microbisium brunneum	Q10584040	https://en.wikipedia.org/wiki/Microbisium_brunneum	2144
73FZR	BJ5V3	Microcanus minor	species	false	Microcanus minor	Q4577757	https://en.wikipedia.org/wiki/Microcanus_minor	1032
73G73	63B9Q	Micracanthia humilis	species	false	Micracanthia humilis	Q49623313	https://en.wikipedia.org/wiki/Micracanthia_humilis	2144
73G9C	63B8Y	Micrastur mirandollei	species	false	Slaty-backed Forest Falcon	Q527542	https://en.wikipedia.org/wiki/Slaty-backed_forest_falcon	2144
73G9T	5RFS	Micrixalus specca	species	false	Micrixalus specca	Q16864944	https://en.wikipedia.org/wiki/Micrixalus_specca	2144
73GHT	BJC3G	Miaenia nakanei	species	false	Miaenia nakanei	Q15857934	https://en.wikipedia.org/wiki/Miaenia_nakanei	1032
73GHV	BJC3G	Miaenia doreyi	species	false	Miaenia doreyi	Q15857802	https://en.wikipedia.org/wiki/Miaenia_doreyi	1032
73GPD	5RTS	Microgale gracilis	species	false	Gracile shrew tenrec	Q2094239	https://en.wikipedia.org/wiki/Gracile_shrew_tenrec	2144
73GR8	BJ5XM	Microibidion rubicundulum	species	false	Microibidion rubicundulum	Q14827001	https://en.wikipedia.org/wiki/Microibidion_rubicundulum	1032
73GR9	5RVV	Microhyla mihintalei	species	false	Microhyla mihintalei	Q25383686	https://en.wikipedia.org/wiki/Microhyla_mihintalei	2144
73GRB	5RVV	Microhyla karunaratnei	species	false	Microhyla karunaratnei	Q2240875	https://en.wikipedia.org/wiki/Microhyla_karunaratnei	2144
73GRF	5RVV	Microhyla fissipes	species	false	Microhyla fissipes	Q3312201	https://en.wikipedia.org/wiki/Microhyla_fissipes	2144
73GXP	BJFLS	Microdorcadion tuberculatum	species	false	Microdorcadion tuberculatum	Q2132386	https://en.wikipedia.org/wiki/Microdorcadion_tuberculatum	1032
73H39	5RVV	Microhyla mixtura	species	false	Mixtured Pygmy Frog	Q3003950	https://en.wikipedia.org/wiki/Mixtured_pygmy_frog	2144
73H3B	5RVV	Microhyla kodial	species	false	Microhyla kodial	Q53783292	https://en.wikipedia.org/wiki/Microhyla_kodial	2144
73H3C	5RVV	Microhyla heymonsi	species	false	Microhyla heymonsi	Q3020622	https://en.wikipedia.org/wiki/Microhyla_heymonsi	2144
73H7J	5S35	Micromus posticus	species	false	Micromus posticus	Q3917335	https://en.wikipedia.org/wiki/Micromus_posticus	1055
73HC9	BJC3W	Microcymatura flavipennis	species	false	Microcymatura flavipennis	Q14826969	https://en.wikipedia.org/wiki/Microcymatura_flavipennis	1032
73HCC	5RQ9	Microcylloepus pusillus	species	false	Microcylloepus pusillus	Q2702788	https://en.wikipedia.org/wiki/Microcylloepus_pusillus	2144
73HCL	5RQ9	Microcylloepus formicoideus	species	false	Microcylloepus formicoideus	Q2481066	https://en.wikipedia.org/wiki/Microcylloepus_formicoideus	2144
73HR	6245S	Pseudoseisura	genus	false				2144
73HTT	BJC5Q	Micropsyrassa pilosella	species	false	Micropsyrassa pilosella	Q14826842	https://en.wikipedia.org/wiki/Micropsyrassa_pilosella	1032
73HVJ	5SCV	Microrhopala floridana	species	false	Microrhopala floridana	Q1975912	https://en.wikipedia.org/wiki/Microrhopala_floridana	2144
73HXL	63B85	Microserica singaporeana	species	false	Microserica singaporeana	Q14860578	https://en.wikipedia.org/wiki/Microserica_singaporeana	1027
73HXM	63B85	Microserica simplex	species	false	Microserica simplex	Q14860615	https://en.wikipedia.org/wiki/Microserica_simplex	1027
73HXP	63B85	Microserica shelfordi	species	false	Microserica shelfordi	Q14860609	https://en.wikipedia.org/wiki/Microserica_shelfordi	1027
73HXQ	63B85	Microserica seticeps	species	false	Microserica seticeps	Q14860573	https://en.wikipedia.org/wiki/Microserica_seticeps	1027
73HXS	63B85	Microserica pleophylla	species	false	Microserica pleophylla	Q14860581	https://en.wikipedia.org/wiki/Microserica_pleophylla	1027
73HXT	63B85	Microserica lineatipennis	species	false	Microserica lineatipennis	Q14860652	https://en.wikipedia.org/wiki/Microserica_lineatipennis	1027
73HXV	63B85	Microserica benomensis	species	false	Microserica benomensis	Q14860569	https://en.wikipedia.org/wiki/Microserica_benomensis	1027
73HY2	63B85	Microserica sexflabellata	species	false	Microserica sexflabellata	Q14860644	https://en.wikipedia.org/wiki/Microserica_sexflabellata	1027
73HY3	63B85	Microserica semitecta	species	false	Microserica semitecta	Q14860584	https://en.wikipedia.org/wiki/Microserica_semitecta	1027
73HY6	63B85	Microserica fulvovittata	species	false	Microserica fulvovittata	Q14861037	https://en.wikipedia.org/wiki/Microserica_fulvovittata	1027
73HY7	63B85	Microserica dansalana	species	false	Microserica dansalana	Q14860631	https://en.wikipedia.org/wiki/Microserica_dansalana	1027
73HZ2	5S9B	Microplitis mandibularis	species	false	Microplitis mandibularis	Q2711327	https://en.wikipedia.org/wiki/Microplitis_mandibularis	1068
73J5K	5SNN	Mictopsichia periopta	species	false	Mictopsichia periopta	Q13856275	https://en.wikipedia.org/wiki/Mictopsichia_periopta	219318
73J5L	5SNN	Mictopsichia ornatissima	species	false	Mictopsichia ornatissima	Q13856267	https://en.wikipedia.org/wiki/Mictopsichia_ornatissima	219318
73J62	5SNN	Mictopsichia callicharis	species	false	Mictopsichia callicharis	Q13856227	https://en.wikipedia.org/wiki/Mictopsichia_callicharis	219318
73J6M	BJC5X	Midamiella santaremensis	species	false	Midamiella santaremensis	Q14826870	https://en.wikipedia.org/wiki/Midamiella_santaremensis	1032
73J6T	BJFMB	Micurus obliquatus	species	false	Micurus obliquatus	Q14849660	https://en.wikipedia.org/wiki/Micurus_obliquatus	1032
73J7B	7PP7L	Mictyris platycheles	species	false	Mictyris platycheles	Q4044247	https://en.wikipedia.org/wiki/Mictyris_platycheles	1108
73J7C	7PP7L	Mictyris longicarpus	species	false	Mictyris longicarpus	Q1058295	https://en.wikipedia.org/wiki/Mictyris_longicarpus	1108
73J7D	7PP7L	Mictyris guinotae	species	false	Mictyris guinotae	Q13780314	https://en.wikipedia.org/wiki/Mictyris_guinotae	1108
73J7F	7PP7L	Mictyris brevidactylus	species	false	Mictyris brevidactylus	Q710994	https://en.wikipedia.org/wiki/Mictyris_brevidactylus	1108
73J9J	7PJLZ	Midgardia xandaros	species	false	Midgardia xandaros	Q1878155	https://en.wikipedia.org/wiki/Midgardia_xandaros	1095
73JB	8S2J8	Pseudosericania	genus	false				1027
73JCR	5SNB	Micryletta erythropoda	species	false	Micryletta erythropoda	Q28027969	https://en.wikipedia.org/wiki/Micryletta_erythropoda	2144
73JD3	5SNB	Micryletta inornata	species	false	Micryletta inornata	Q2703301	https://en.wikipedia.org/wiki/Micryletta_inornata	2144
73JFZ	92FRS	Micrulia rufula	species	false	Micrulia rufula	Q13550121	https://en.wikipedia.org/wiki/Micrulia_rufula	185410
73JGB	92FRS	Micrulia medioplaga	species	false	Micrulia medioplaga	Q13550123	https://en.wikipedia.org/wiki/Micrulia_medioplaga	185410
73JMW	63B85	Microserica strigosa	species	false	Microserica strigosa	Q14860590	https://en.wikipedia.org/wiki/Microserica_strigosa	1027
73JMY	63B85	Microserica splendida	species	false	Microserica splendida	Q14861056	https://en.wikipedia.org/wiki/Microserica_splendida	1027
73JMZ	63B85	Microserica soppongensis	species	false	Microserica soppongensis	Q14861040	https://en.wikipedia.org/wiki/Microserica_soppongensis	1027
73JN6	63B85	Microserica viridana	species	false	Microserica viridana	Q14860592	https://en.wikipedia.org/wiki/Microserica_viridana	1027
73JN7	63B85	Microserica thagatana	species	false	Microserica thagatana	Q14861057	https://en.wikipedia.org/wiki/Microserica_thagatana	1027
73JN8	63B85	Microserica striola	species	false	Microserica striola	Q2431848	https://en.wikipedia.org/wiki/Microserica_striola	1027
73JT3	BJC5V	Microtragus basalis	species	false	Microtragus basalis	Q14826854	https://en.wikipedia.org/wiki/Microtragus_basalis	1032
73JTV	5SL9	Microtus xanthognathus	species	false	Taiga vole	Q1769449	https://en.wikipedia.org/wiki/Taiga_vole	2144
73JTW	5SL9	Microtus umbrosus	species	false	Zempoaltépec Vole	Q1762395	https://en.wikipedia.org/wiki/Zempoalt%C3%A9pec_vole	2144
73JWD	BJC6L	Mimenicodes scripticollis	species	false	Mimenicodes scripticollis	Q14826919	https://en.wikipedia.org/wiki/Mimenicodes_scripticollis	1032
73JWF	BJC6L	Mimenicodes latreillei	species	false	Mimenicodes latreillei	Q14826921	https://en.wikipedia.org/wiki/Mimenicodes_latreillei	1032
73JWG	BJC6L	Mimenicodes cylindroides	species	false	Mimenicodes cylindroides	Q14826928	https://en.wikipedia.org/wiki/Mimenicodes_cylindroides	1032
73JXN	5SZ6	Mimetillus moloneyi	species	false	Moloney's Mimic Bat	Q1833407	https://en.wikipedia.org/wiki/Moloney%27s_mimic_bat	2144
73JXQ	8NVFY	Mimetica incisa	species	false	Mimetica incisa	Q10585513	https://en.wikipedia.org/wiki/Mimetica_incisa	1021
73JYB	BJFN9	Mimetaxalus ochreoapicalis	species	false	Mimetaxalus ochreoapicalis	Q14849729	https://en.wikipedia.org/wiki/Mimetaxalus_ochreoapicalis	1032
73JYS	BJC6R	Mimocalothyrza speyeri	species	false	Mimocalothyrza speyeri	Q14826723	https://en.wikipedia.org/wiki/Mimocalothyrza_speyeri	1032
73K78	5SY8	Mimela unicolor	species	false	Mimela unicolor	Q14901575	https://en.wikipedia.org/wiki/Mimela_unicolor	1027
73K7W	BJFN5	Mimepuraecha celebensis	species	false	Mimepuraecha celebensis	Q14851139	https://en.wikipedia.org/wiki/Mimepuraecha_celebensis	1032
73K8D	BJC6L	Mimenicodes subunicolor	species	false	Mimenicodes subunicolor	Q14826933	https://en.wikipedia.org/wiki/Mimenicodes_subunicolor	1032
73K8F	BJC6L	Mimenicodes obliquatus	species	false	Mimenicodes obliquatus	Q14826920	https://en.wikipedia.org/wiki/Mimenicodes_obliquatus	1032
73K8H	BJC6L	Mimenicodes bougieri	species	false	Mimenicodes bougieri	Q14826923	https://en.wikipedia.org/wiki/Mimenicodes_bougieri	1032
73KCZ	5SY8	Mimela inoei	species	false	Mimela inoei	Q14901576	https://en.wikipedia.org/wiki/Mimela_inoei	1027
73KD9	5SY8	Mimela junii	species	false	Mimela junii	Q6862033	https://en.wikipedia.org/wiki/Mimela_junii	1027
73KDZ	5SY8	Mimela macleayana	species	false	Mimela macleayana	Q14901322	https://en.wikipedia.org/wiki/Mimela_macleayana	1027
73KHT	BJC6F	Mimacronia viridimaculatoides	species	false	Mimacronia viridimaculatoides	Q15858428	https://en.wikipedia.org/wiki/Mimacronia_viridimaculatoides	1032
73KHV	BJC6F	Mimacronia dinagatensis	species	false	Mimacronia dinagatensis	Q15858406	https://en.wikipedia.org/wiki/Mimacronia_dinagatensis	1032
73KHX	BJC6F	Mimacronia alboplagiata	species	false	Mimacronia alboplagiata	Q15858374	https://en.wikipedia.org/wiki/Mimacronia_alboplagiata	1032
73KJD	92FST	Mimaletis watulekii	species	false	Mimaletis watulekii	Q13557701	https://en.wikipedia.org/wiki/Mimaletis_watulekii	185410
73KKD	BJFMR	Mimapomecyna biplagiatipennis	species	false	Mimapomecyna biplagiatipennis	Q14849364	https://en.wikipedia.org/wiki/Mimapomecyna_biplagiatipennis	1032
73KKH	BJFMP	Mimapatelarthron javanicum	species	false	Mimapatelarthron javanicum	Q2407742	https://en.wikipedia.org/wiki/Mimapatelarthron_javanicum	1032
73KKP	92FSW	Mimandria recognita	species	false	Mimandria recognita	Q13535207	https://en.wikipedia.org/wiki/Mimandria_recognita	185410
73KKQ	92FSW	Mimandria diospyrata	species	false	Mimandria diospyrata	Q13535208	https://en.wikipedia.org/wiki/Mimandria_diospyrata	185410
73KL2	92FSW	Mimandria insularis	species	false	Mimandria insularis	Q6861983	https://en.wikipedia.org/wiki/Mimandria_insularis	185410
73KL4	BJC6H	Mimanancylus borneensis	species	false	Mimanancylus borneensis	Q14851105	https://en.wikipedia.org/wiki/Mimanancylus_borneensis	1032
73KLC	BJ5XN	Mimasyngenes venezuelensis	species	false	Mimasyngenes venezuelensis	Q14826898	https://en.wikipedia.org/wiki/Mimasyngenes_venezuelensis	1032
73KLF	BJ5XN	Mimasyngenes multisetosus	species	false	Mimasyngenes multisetosus	Q14826894	https://en.wikipedia.org/wiki/Mimasyngenes_multisetosus	1032
73KLG	BJ5XN	Mimasyngenes lineatipennis	species	false	Mimasyngenes lineatipennis	Q14826899	https://en.wikipedia.org/wiki/Mimasyngenes_lineatipennis	1032
73KLJ	BJ5XN	Mimasyngenes icuapara	species	false	Mimasyngenes icuapara	Q14826902	https://en.wikipedia.org/wiki/Mimasyngenes_icuapara	1032
73KMF	BJFN2	Mimectatosia compacta	species	false	Mimectatosia compacta	Q2121892	https://en.wikipedia.org/wiki/Mimectatosia_compacta	1032
73KMS	92FT7	Mimcochylis plasmodia	species	false	Mimcochylis plasmodia	Q13857043	https://en.wikipedia.org/wiki/Mimcochylis_plasmodia	219318
73KMT	BJFMY	Mimauxa rufoantennata	species	false	Mimauxa rufoantennata	Q2748279	https://en.wikipedia.org/wiki/Mimauxa_rufoantennata	1032
73KMX	BJFMW	Mimatossa flavolineata	species	false	Mimatossa flavolineata	Q1953622	https://en.wikipedia.org/wiki/Mimatossa_flavolineata	1032
73KMY	BJFMV	Mimatimura rufescens	species	false	Mimatimura rufescens	Q2785304	https://en.wikipedia.org/wiki/Mimatimura_rufescens	1032
73KN4	BJFMZ	Mimechthistatus yamahoi	species	false	Mimechthistatus yamahoi	Q2552848	https://en.wikipedia.org/wiki/Mimechthistatus_yamahoi	1032
